nCount_RNA,nFeature_RNA,SORT,nCount_SCT,nFeature_SCT,nCount_Exon,nFeature_Exon,sex_ontology_term_id,sex,Label_0,Label_1,Label_2,Label_3
1982.0,1307,0,3966.0,1425,852.0,649,1,1,0,0,0,1
7283.0,3286,1,5579.0,3239,3084.0,1801,1,1,0,0,0,1
7230.0,3317,0,5314.0,3238,3704.0,1989,0,0,0,0,0,1
11090.0,4058,2,10444.0,4058,2428.0,1608,1,1,0,1,0,0
4307.0,2515,2,4504.0,2515,3009.0,1923,1,1,0,0,1,0
12653.0,4340,2,10675.0,4334,2884.0,1723,1,1,0,1,0,0
2291.0,1377,2,4381.0,1464,726.0,502,0,0,1,0,0,0
1854.0,1260,0,3828.0,1363,1180.0,855,0,0,0,0,0,1
5408.0,2694,2,5276.0,2694,2674.0,1576,0,0,1,0,0,0
4273.0,2303,1,4382.0,2303,1642.0,1149,0,0,0,0,0,1
3766.0,2096,0,4008.0,2096,2181.0,1300,0,0,0,0,0,1
1950.0,1259,1,4088.0,1361,994.0,684,0,0,0,0,0,1
5299.0,2543,2,8846.0,2690,1314.0,984,1,1,1,0,0,0
7284.0,3437,1,5566.0,3391,4290.0,2239,0,0,0,0,0,1
7869.0,3577,0,5382.0,3426,4018.0,2188,0,0,0,0,0,1
7544.0,3404,1,5587.0,3355,3740.0,2220,0,0,0,0,0,1
4996.0,2371,2,8981.0,2527,1177.0,823,1,1,0,1,0,0
2678.0,1656,1,3928.0,1683,1473.0,962,0,0,0,0,0,1
3042.0,1911,2,4206.0,1917,1473.0,1058,0,0,0,0,1,0
1032.0,814,0,3147.0,1174,412.0,347,1,1,0,0,0,1
4957.0,2598,1,4892.0,2598,3127.0,1707,1,1,0,0,0,1
8485.0,3226,2,9231.0,3226,1485.0,960,1,1,1,0,0,0
2178.0,1340,2,8347.0,2421,738.0,482,1,1,0,1,0,0
5161.0,2530,0,4888.0,2530,2620.0,1430,1,1,0,0,0,1
2322.0,1487,0,3693.0,1534,1391.0,964,0,0,0,0,0,1
6616.0,3143,2,8881.0,3168,2683.0,1688,1,1,0,1,0,0
2006.0,1320,1,4178.0,1427,1170.0,821,1,1,0,0,0,1
5828.0,2791,2,8767.0,2884,1478.0,1103,0,0,0,0,1,0
4201.0,2196,2,9027.0,2481,1177.0,871,1,1,0,1,0,0
12348.0,4138,2,10623.0,4131,2335.0,1567,1,1,0,1,0,0
2137.0,1505,0,3921.0,1572,1301.0,980,0,0,0,0,0,1
4004.0,2319,0,4105.0,2318,2404.0,1514,0,0,0,0,0,1
2924.0,1818,0,3751.0,1820,1846.0,1274,0,0,0,0,0,1
2425.0,1585,0,3736.0,1616,1416.0,989,0,0,0,0,0,1
5003.0,2355,2,5004.0,2355,1765.0,988,1,1,0,0,1,0
3154.0,1764,1,4037.0,1765,1184.0,802,1,1,0,0,0,1
2662.0,1768,2,4077.0,1797,1676.0,1218,0,0,0,0,1,0
14165.0,4735,2,10834.0,4682,2936.0,1902,1,1,0,1,0,0
7391.0,3135,2,8974.0,3138,1755.0,1226,1,1,1,0,0,0
7133.0,3257,2,8949.0,3262,1849.0,1269,0,0,0,0,1,0
11428.0,3848,2,10447.0,3848,2280.0,1436,1,1,0,1,0,0
12630.0,4286,2,10666.0,4277,3457.0,2023,1,1,0,1,0,0
3987.0,2172,1,4271.0,2172,2232.0,1309,1,1,0,0,0,1
4339.0,2202,2,4650.0,2202,1823.0,1052,0,0,1,0,0,0
4595.0,2037,1,4631.0,2037,2121.0,957,0,0,0,0,0,1
4798.0,2288,0,4698.0,2288,2379.0,1256,1,1,0,0,0,1
5436.0,2730,1,5148.0,2730,3406.0,1869,0,0,0,0,0,1
6784.0,2956,2,5707.0,2952,2675.0,1527,0,0,0,0,1,0
1668.0,1186,1,3827.0,1328,725.0,572,0,0,0,0,0,1
3857.0,2108,1,4220.0,2108,2144.0,1299,0,0,0,0,0,1
2634.0,1567,0,3708.0,1579,1361.0,887,1,1,0,0,0,1
9548.0,4074,2,6125.0,3822,6218.0,3104,0,0,1,0,0,0
6327.0,2955,1,5444.0,2955,3279.0,1704,0,0,0,0,0,1
7414.0,3539,1,5627.0,3499,3804.0,2198,0,0,0,0,0,1
8051.0,3320,1,5594.0,3207,2635.0,1582,0,0,0,0,0,1
7760.0,3315,1,5508.0,3234,3400.0,1747,1,1,0,0,0,1
2867.0,1692,2,8461.0,2440,845.0,593,1,1,1,0,0,0
10293.0,3652,2,10124.0,3652,1999.0,1314,1,1,1,0,0,0
1000.0,770,0,3168.0,1146,620.0,481,1,1,0,0,0,1
7713.0,3612,0,5385.0,3486,4758.0,2464,0,0,0,0,0,1
9402.0,4176,2,6192.0,3931,6907.0,3397,1,1,0,0,1,0
9637.0,3814,2,9672.0,3814,1908.0,1405,1,1,0,1,0,0
3476.0,2172,2,4186.0,2180,2642.0,1749,1,1,0,0,1,0
4417.0,2525,1,4470.0,2524,2281.0,1530,0,0,0,0,0,1
3625.0,2166,1,4062.0,2166,2072.0,1361,0,0,0,0,0,1
2090.0,1408,2,4377.0,1524,838.0,681,0,0,0,0,1,0
3238.0,1999,2,4166.0,2004,2010.0,1406,1,1,0,0,1,0
3032.0,1685,0,3853.0,1688,1388.0,842,1,1,0,0,0,1
3072.0,1744,1,4012.0,1745,1150.0,811,1,1,0,0,0,1
8310.0,3703,2,5856.0,3602,5799.0,2756,0,0,1,0,0,0
3322.0,2069,1,3924.0,2069,1884.0,1380,0,0,0,0,0,1
10584.0,4046,2,10268.0,4046,3562.0,2131,1,1,0,1,0,0
3675.0,2136,0,3948.0,2136,2212.0,1419,1,1,0,0,0,1
6613.0,2960,2,8880.0,2981,1567.0,1145,0,0,0,0,1,0
5759.0,3050,1,5341.0,3050,3542.0,2072,1,1,0,0,0,1
2189.0,1404,1,4127.0,1471,762.0,569,0,0,0,0,0,1
3263.0,2030,2,4220.0,2033,1656.0,1202,0,0,0,0,1,0
7020.0,3018,1,5468.0,2987,2830.0,1521,1,1,0,0,0,1
5136.0,2628,0,4898.0,2628,3082.0,1698,1,1,0,0,0,1
3516.0,2238,2,4155.0,2241,2483.0,1675,1,1,0,0,1,0
22957.0,5265,2,10878.0,4252,3776.0,2185,1,1,1,0,0,0
8010.0,3625,2,8993.0,3626,3165.0,1874,0,0,0,0,1,0
1000.0,808,2,3472.0,1317,644.0,538,1,1,0,0,1,0
12955.0,4591,2,10754.0,4578,3173.0,2055,0,0,0,0,1,0
5651.0,2435,2,5354.0,2435,1783.0,970,0,0,1,0,0,0
669.0,565,2,3552.0,1299,259.0,219,1,1,0,0,1,0
5583.0,2775,1,5214.0,2774,3159.0,1764,0,0,0,0,0,1
3412.0,1967,2,4250.0,1969,1055.0,814,1,1,0,0,1,0
10145.0,3726,2,10051.0,3726,2300.0,1403,0,0,0,0,1,0
4822.0,2483,1,4804.0,2483,2469.0,1486,0,0,0,0,0,1
6479.0,2883,2,5567.0,2881,3140.0,1538,0,0,1,0,0,0
6839.0,3164,2,5774.0,3162,2257.0,1382,1,1,0,0,1,0
2709.0,1813,2,4068.0,1852,1676.0,1265,0,0,0,0,1,0
5956.0,2958,2,8808.0,3018,2237.0,1547,1,1,0,1,0,0
9759.0,3539,2,9762.0,3539,2456.0,1565,1,1,0,1,0,0
2926.0,1692,0,3766.0,1693,1168.0,792,1,1,0,0,0,1
4444.0,2469,0,4446.0,2469,2756.0,1688,1,1,0,0,0,1
5607.0,2437,1,5146.0,2437,1990.0,951,1,1,0,0,0,1
2820.0,1714,0,3742.0,1728,1984.0,1175,0,0,0,0,0,1
6830.0,2938,0,5223.0,2885,3226.0,1757,1,1,0,0,0,1
2292.0,1548,2,4309.0,1642,1001.0,794,0,0,0,0,1,0
5753.0,3053,1,5365.0,3053,3939.0,2269,0,0,0,0,0,1
13171.0,4556,1,5267.0,2887,5203.0,2538,0,0,0,0,0,1
11722.0,3974,1,5414.0,2945,4324.0,1846,1,1,0,0,0,1
6267.0,3146,0,5292.0,3133,3951.0,2214,0,0,0,0,0,1
657.0,496,0,3056.0,1079,321.0,240,1,1,0,0,0,1
9531.0,3413,2,9612.0,3413,1988.0,1151,1,1,0,1,0,0
6197.0,2937,2,5608.0,2937,2048.0,1300,1,1,0,0,1,0
5525.0,2783,0,5080.0,2783,2642.0,1682,1,1,0,0,0,1
3709.0,2128,2,4345.0,2127,1257.0,907,1,1,0,0,1,0
18251.0,4978,2,10770.0,4550,3591.0,2032,1,1,0,1,0,0
2430.0,1595,2,4230.0,1661,1226.0,920,0,0,0,0,1,0
6745.0,2884,1,5378.0,2872,2642.0,1236,1,1,0,0,0,1
14206.0,5211,0,4610.0,2647,7794.0,3493,0,0,0,0,0,1
1219.0,921,0,3290.0,1212,645.0,506,0,0,0,0,0,1
6623.0,2885,0,5218.0,2851,2974.0,1467,0,0,0,0,0,1
1879.0,1319,1,4091.0,1439,1247.0,904,1,1,0,0,0,1
1144.0,749,0,3226.0,1092,892.0,545,0,0,0,0,0,1
5205.0,2618,0,4930.0,2618,2558.0,1514,1,1,0,0,0,1
3515.0,2059,2,4350.0,2059,1615.0,1106,0,0,0,0,1,0
2918.0,1619,0,3837.0,1624,1707.0,917,1,1,0,0,0,1
2450.0,1564,0,3674.0,1590,1033.0,792,1,1,0,0,0,1
6357.0,3067,1,5440.0,3066,2902.0,1708,0,0,0,0,0,1
7441.0,3659,2,6002.0,3623,5015.0,2820,1,1,0,0,1,0
4027.0,2343,2,4411.0,2343,1706.0,1286,0,0,0,0,1,0
4898.0,2700,2,4910.0,2700,2334.0,1606,1,1,0,0,1,0
4177.0,2283,1,4337.0,2282,1637.0,1177,1,1,0,0,0,1
4269.0,2470,2,4483.0,2470,2862.0,1833,1,1,0,0,1,0
8584.0,3637,2,9186.0,3637,2114.0,1438,0,0,0,0,1,0
5277.0,2581,1,5070.0,2581,2447.0,1395,1,1,0,0,0,1
6314.0,2728,1,5321.0,2725,2525.0,1220,1,1,0,0,0,1
2530.0,1514,1,3918.0,1532,1009.0,700,1,1,0,0,0,1
6012.0,3057,0,5240.0,3054,3876.0,2161,0,0,0,0,0,1
13794.0,4228,2,10679.0,4192,2356.0,1562,1,1,1,0,0,0
3848.0,2238,1,4163.0,2238,2498.0,1578,1,1,0,0,0,1
2613.0,1637,1,3879.0,1665,1357.0,964,0,0,0,0,0,1
2591.0,1703,2,4130.0,1752,1767.0,1239,1,1,0,0,1,0
9387.0,3833,1,5778.0,3513,4111.0,2251,0,0,0,0,0,1
3616.0,1997,1,4170.0,1996,1756.0,1067,1,1,0,0,0,1
9487.0,4071,2,9564.0,4069,4433.0,2519,1,1,0,1,0,0
5203.0,2841,2,5162.0,2841,2149.0,1418,1,1,0,0,1,0
8202.0,3912,2,6147.0,3811,6243.0,3225,1,1,0,0,1,0
5119.0,2638,1,4998.0,2638,3234.0,1838,0,0,0,0,0,1
741.0,586,2,3732.0,1271,493.0,383,1,1,0,0,1,0
5082.0,2797,0,4916.0,2797,3290.0,1991,0,0,0,0,0,1
2230.0,1422,0,3821.0,1463,1073.0,805,1,1,0,0,0,1
4230.0,2221,1,4387.0,2221,1893.0,1207,1,1,0,0,0,1
5074.0,2451,2,5060.0,2451,2019.0,1071,1,1,0,0,1,0
14608.0,4852,1,5015.0,2726,6468.0,2843,0,0,0,0,0,1
4798.0,2388,2,4870.0,2388,2191.0,1195,0,0,1,0,0,0
11927.0,4133,2,10580.0,4133,3708.0,2021,1,1,1,0,0,0
2057.0,1377,0,4071.0,1468,1165.0,844,1,1,0,0,0,1
3588.0,1973,1,4152.0,1973,1704.0,984,0,0,0,0,0,1
4777.0,2331,2,8809.0,2562,1120.0,809,1,1,0,1,0,0
4787.0,2679,1,4781.0,2679,3072.0,1909,0,0,0,0,0,1
5407.0,2804,0,5045.0,2804,2756.0,1690,0,0,0,0,0,1
5062.0,2582,0,4882.0,2582,2459.0,1554,0,0,0,0,0,1
12882.0,4938,0,5070.0,3034,7223.0,3378,0,0,0,0,0,1
4501.0,2516,1,4535.0,2516,3104.0,1825,0,0,0,0,0,1
9427.0,4058,0,5491.0,3463,5574.0,2758,0,0,0,0,0,1
18502.0,4918,2,10735.0,4421,3181.0,1928,1,1,0,1,0,0
3692.0,2059,1,4135.0,2059,1580.0,1057,1,1,0,0,0,1
5146.0,2781,0,4942.0,2781,3188.0,1904,1,1,0,0,0,1
6833.0,2834,2,5635.0,2831,2650.0,1399,0,0,1,0,0,0
9930.0,3980,2,9919.0,3979,2984.0,1895,0,0,0,0,1,0
4220.0,2270,1,4379.0,2270,2072.0,1266,0,0,0,0,0,1
2820.0,1525,1,4017.0,1534,1039.0,652,1,1,0,0,0,1
5965.0,2750,1,5348.0,2750,1893.0,1190,1,1,0,0,0,1
5934.0,2516,2,5433.0,2516,2261.0,1136,0,0,0,0,1,0
14001.0,4462,1,5054.0,2614,5052.0,2104,0,0,0,0,0,1
9027.0,3908,2,9327.0,3908,3888.0,2329,1,1,0,1,0,0
6469.0,3153,2,8785.0,3186,2876.0,1823,1,1,0,1,0,0
1784.0,1286,0,3790.0,1404,1046.0,814,0,0,0,0,0,1
3723.0,2183,2,4333.0,2183,1765.0,1235,1,1,0,0,1,0
3930.0,2172,0,4088.0,2172,1935.0,1191,0,0,0,0,0,1
3237.0,1929,0,3776.0,1929,1889.0,1237,1,1,0,0,0,1
3855.0,2093,1,4225.0,2093,2249.0,1329,0,0,0,0,0,1
4082.0,2419,2,4394.0,2419,2829.0,1800,1,1,0,0,1,0
5510.0,2645,1,5140.0,2643,3182.0,1594,0,0,0,0,0,1
12973.0,4255,2,10684.0,4241,2689.0,1695,1,1,0,1,0,0
1706.0,1158,0,3755.0,1293,867.0,629,1,1,0,0,0,1
3907.0,2085,2,4445.0,2085,1250.0,880,1,1,0,0,1,0
11718.0,3914,2,5736.0,3141,5296.0,2334,0,0,1,0,0,0
6820.0,3172,2,5725.0,3171,3711.0,1983,0,0,1,0,0,0
11991.0,4643,0,5200.0,3094,7012.0,3154,0,0,0,0,0,1
6661.0,2949,2,8922.0,2958,1424.0,1026,1,1,0,1,0,0
21986.0,5242,2,10674.0,4267,4367.0,2342,1,1,1,0,0,0
4607.0,2256,1,4625.0,2255,2085.0,1116,1,1,0,0,0,1
9962.0,4206,2,6233.0,3873,3367.0,2149,1,1,0,0,1,0
8541.0,3941,2,6032.0,3840,5208.0,2839,1,1,0,0,1,0
13656.0,4104,2,10664.0,4076,2437.0,1605,1,1,1,0,0,0
2648.0,1663,2,4312.0,1713,1436.0,993,0,0,0,0,1,0
19825.0,5262,2,10802.0,4617,3497.0,2120,0,0,0,0,1,0
2022.0,1298,1,4134.0,1401,1083.0,769,0,0,0,0,0,1
8257.0,3847,0,5510.0,3609,4786.0,2503,0,0,0,0,0,1
2294.0,1426,2,4443.0,1513,917.0,674,0,0,0,0,1,0
5242.0,2421,1,5027.0,2421,2146.0,1097,0,0,0,0,0,1
2995.0,1793,1,4001.0,1800,1597.0,1031,1,1,0,0,0,1
3004.0,1801,2,4187.0,1808,1186.0,856,0,0,0,0,1,0
9898.0,3894,1,5782.0,3422,4371.0,2313,0,0,0,0,0,1
8823.0,3724,0,5448.0,3337,4146.0,2031,0,0,0,0,0,1
7182.0,2918,1,5406.0,2876,2736.0,1303,0,0,0,0,0,1
10153.0,3182,2,10029.0,3182,2446.0,1354,1,1,1,0,0,0
5667.0,2572,1,5175.0,2572,2766.0,1384,1,1,0,0,0,1
4273.0,2397,1,4379.0,2397,2249.0,1437,0,0,0,0,0,1
3390.0,2021,2,4212.0,2024,2517.0,1550,1,1,0,0,1,0
7365.0,3513,2,8893.0,3516,3178.0,2021,1,1,0,1,0,0
6082.0,2939,1,5380.0,2939,2427.0,1448,0,0,0,0,0,1
5653.0,2678,2,8896.0,2767,1834.0,1220,1,1,0,1,0,0
6940.0,3517,2,5950.0,3509,4713.0,2700,1,1,0,0,1,0
1549.0,1034,0,3556.0,1220,849.0,582,0,0,0,0,0,1
5695.0,3037,1,5308.0,3036,3316.0,2087,0,0,0,0,0,1
6990.0,3264,0,5361.0,3211,3519.0,1921,0,0,0,0,0,1
3344.0,1667,2,8865.0,2214,598.0,426,1,1,0,1,0,0
9144.0,4027,1,5840.0,3711,6117.0,2980,0,0,0,0,0,1
3491.0,1848,0,3919.0,1848,1710.0,998,1,1,0,0,0,1
1872.0,1223,0,3832.0,1338,865.0,598,1,1,0,0,0,1
7193.0,3242,1,5536.0,3197,4250.0,2189,0,0,0,0,0,1
22355.0,6040,2,11063.0,5125,6636.0,3383,0,0,0,0,1,0
2741.0,1595,0,3734.0,1600,1238.0,788,1,1,0,0,0,1
7050.0,3567,2,6001.0,3553,4976.0,2761,1,1,0,0,1,0
2848.0,1763,2,8405.0,2538,858.0,660,0,0,0,0,1,0
4884.0,2313,2,9010.0,2473,1073.0,683,1,1,1,0,0,0
6750.0,3392,2,8791.0,3408,3413.0,2147,1,1,0,1,0,0
11589.0,4579,0,5265.0,3194,6908.0,3168,0,0,0,0,0,1
2185.0,1363,0,3985.0,1438,1415.0,885,1,1,0,0,0,1
3798.0,2095,2,4408.0,2095,1325.0,952,1,1,0,0,1,0
3968.0,2020,2,4450.0,2020,1284.0,890,0,0,0,0,1,0
5566.0,3161,2,5441.0,3160,3797.0,2432,1,1,0,0,1,0
2483.0,1484,1,3924.0,1510,1109.0,804,1,1,0,0,0,1
2676.0,1609,0,3742.0,1615,1249.0,826,1,1,0,0,0,1
2976.0,1777,0,3783.0,1781,1573.0,1037,1,1,0,0,0,1
5936.0,2713,1,5273.0,2712,2773.0,1482,0,0,0,0,0,1
6249.0,3166,1,5467.0,3165,3185.0,1930,0,0,0,0,0,1
11689.0,4337,1,5540.0,3270,6528.0,2865,0,0,0,0,0,1
12231.0,4333,2,5791.0,3437,5766.0,2610,0,0,1,0,0,0
7933.0,3573,1,5595.0,3485,3780.0,2057,0,0,0,0,0,1
5694.0,2757,1,5254.0,2757,2119.0,1280,0,0,0,0,0,1
4398.0,2329,0,4403.0,2329,2140.0,1352,0,0,0,0,0,1
3552.0,2242,2,4199.0,2243,2524.0,1703,1,1,0,0,1,0
1893.0,1151,0,4006.0,1273,906.0,557,0,0,0,0,0,1
3309.0,1967,1,3986.0,1966,1517.0,1076,0,0,0,0,0,1
3002.0,1652,1,4110.0,1662,1133.0,615,1,1,0,0,0,1
8946.0,3595,2,9314.0,3594,2030.0,1449,0,0,0,0,1,0
1623.0,1044,0,3739.0,1213,902.0,590,1,1,0,0,0,1
1191.0,863,0,3259.0,1138,535.0,414,1,1,0,0,0,1
3297.0,1904,2,8754.0,2448,958.0,708,1,1,0,1,0,0
3444.0,1962,2,4386.0,1963,1475.0,972,1,1,0,0,1,0
3411.0,2173,1,3942.0,2174,2241.0,1533,0,0,0,0,0,1
7314.0,3484,0,5336.0,3398,3739.0,2111,0,0,0,0,0,1
3534.0,2210,2,4201.0,2211,2164.0,1557,1,1,0,0,1,0
10187.0,4349,2,6377.0,4026,7174.0,3493,1,1,0,0,1,0
1226.0,874,2,3863.0,1220,561.0,426,0,0,0,0,1,0
18969.0,4809,2,10661.0,4244,2888.0,1785,1,1,1,0,0,0
8655.0,4112,0,5541.0,3742,5571.0,2882,1,1,0,0,0,1
3530.0,2126,2,4214.0,2131,2414.0,1593,1,1,0,0,1,0
12707.0,4446,1,5220.0,2936,6246.0,2594,0,0,0,0,0,1
3092.0,1911,1,3967.0,1912,1524.0,1069,1,1,0,0,0,1
3053.0,1868,0,3752.0,1872,1648.0,1091,1,1,0,0,0,1
2741.0,1760,1,3883.0,1773,1355.0,970,0,0,0,0,0,1
12382.0,4794,0,5029.0,3029,7062.0,3224,0,0,0,0,0,1
8598.0,3421,1,5518.0,3196,3587.0,1697,0,0,0,0,0,1
4153.0,2214,0,4224.0,2214,2245.0,1354,1,1,0,0,0,1
5641.0,2663,2,5379.0,2663,1850.0,1077,1,1,0,0,1,0
4921.0,2418,2,4935.0,2418,1655.0,1082,1,1,0,0,1,0
11719.0,4373,2,6099.0,3681,7544.0,3208,0,0,1,0,0,0
11178.0,4004,2,10482.0,4004,2694.0,1629,1,1,1,0,0,0
3154.0,1851,0,3813.0,1851,1469.0,1004,0,0,0,0,0,1
3858.0,2062,2,4447.0,2062,1522.0,994,0,0,0,0,1,0
1567.0,1116,0,3593.0,1320,1199.0,846,0,0,0,0,0,1
4996.0,2533,2,4998.0,2533,2217.0,1319,0,0,1,0,0,0
2508.0,1565,2,4320.0,1612,971.0,701,0,0,0,0,1,0
2664.0,1586,2,4292.0,1626,930.0,656,1,1,0,0,1,0
2458.0,1612,0,3707.0,1642,1384.0,957,0,0,0,0,0,1
7416.0,3450,1,5583.0,3395,3949.0,2192,1,1,0,0,0,1
770.0,634,2,4032.0,1275,362.0,293,0,0,0,0,1,0
3705.0,2100,1,4117.0,2101,1876.0,1217,0,0,0,0,0,1
2793.0,1696,2,4212.0,1721,1124.0,797,0,0,0,0,1,0
7233.0,3296,0,5305.0,3212,3636.0,1880,0,0,0,0,0,1
4738.0,2374,2,8970.0,2548,1412.0,856,1,1,1,0,0,0
5292.0,2643,0,4973.0,2643,2516.0,1395,0,0,0,0,0,1
12605.0,4008,2,10612.0,4003,2381.0,1564,1,1,1,0,0,0
9543.0,3824,2,5961.0,3579,3615.0,1871,1,1,0,0,1,0
11625.0,4453,0,5165.0,3025,6287.0,2950,0,0,0,0,0,1
9128.0,3789,2,9399.0,3788,2887.0,1875,1,1,0,1,0,0
3364.0,1969,2,4372.0,1971,1362.0,916,1,1,0,0,1,0
11876.0,3857,2,5575.0,3059,5497.0,2196,0,0,1,0,0,0
7241.0,3357,1,5575.0,3329,4117.0,2169,0,0,0,0,0,1
3964.0,2115,2,4501.0,2114,1705.0,1063,1,1,0,0,1,0
3513.0,2130,2,4295.0,2133,1294.0,955,1,1,0,0,1,0
4212.0,2151,0,4288.0,2151,2462.0,1295,1,1,0,0,0,1
9707.0,4019,1,5795.0,3592,6128.0,2843,0,0,0,0,0,1
4366.0,2104,1,4477.0,2104,1622.0,916,1,1,0,0,0,1
12981.0,4635,2,10810.0,4616,4443.0,2572,1,1,0,1,0,0
4527.0,2455,0,4523.0,2455,2276.0,1454,1,1,0,0,0,1
1723.0,1124,0,3725.0,1254,825.0,584,0,0,0,0,0,1
1149.0,852,1,3425.0,1202,535.0,440,0,0,0,0,0,1
5212.0,2692,2,5178.0,2692,3730.0,2042,1,1,0,0,1,0
14848.0,4459,2,10706.0,4375,2700.0,1519,1,1,0,1,0,0
6572.0,3281,0,5353.0,3253,3802.0,2152,0,0,0,0,0,1
5478.0,2743,0,5042.0,2743,2649.0,1612,0,0,0,0,0,1
3346.0,1964,0,3830.0,1964,1841.0,1197,0,0,0,0,0,1
946.0,714,0,3158.0,1091,467.0,369,1,1,0,0,0,1
6174.0,2686,2,5488.0,2686,2451.0,1219,0,0,1,0,0,0
5545.0,2875,2,8756.0,2977,2034.0,1430,0,0,0,0,1,0
6847.0,3013,2,5696.0,3010,2695.0,1508,1,1,0,0,1,0
1378.0,997,2,3789.0,1290,824.0,632,1,1,0,0,1,0
12453.0,4428,2,10689.0,4425,2820.0,1783,1,1,0,1,0,0
4948.0,2459,2,4958.0,2459,1618.0,1037,0,0,0,0,1,0
28322.0,6165,2,10592.0,4335,6096.0,3135,1,1,0,1,0,0
1497.0,998,2,4326.0,1267,614.0,456,0,0,0,0,1,0
1274.0,931,0,3308.0,1185,667.0,491,0,0,0,0,0,1
3657.0,2161,0,3931.0,2161,1776.0,1221,0,0,0,0,0,1
23278.0,6028,2,10959.0,4952,4880.0,2733,1,1,0,1,0,0
3187.0,1938,2,4205.0,1941,2116.0,1386,1,1,0,0,1,0
8319.0,3431,1,5542.0,3287,3575.0,1749,0,0,0,0,0,1
7344.0,3511,2,8870.0,3516,3295.0,2001,1,1,0,1,0,0
6734.0,2949,2,5668.0,2946,2307.0,1201,1,1,0,0,1,0
4829.0,2556,2,4867.0,2556,2802.0,1679,0,0,1,0,0,0
18319.0,4670,2,10661.0,4188,3205.0,1791,1,1,0,1,0,0
3999.0,2220,1,4244.0,2218,1487.0,1041,0,0,0,0,0,1
3925.0,2096,0,4105.0,2096,2401.0,1347,1,1,0,0,0,1
4054.0,2205,0,4169.0,2205,2743.0,1467,1,1,0,0,0,1
11435.0,4232,2,10534.0,4232,3700.0,2207,1,1,0,1,0,0
10638.0,3637,2,10250.0,3637,2176.0,1461,1,1,0,1,0,0
3678.0,1909,2,8905.0,2348,873.0,667,1,1,1,0,0,0
9283.0,3769,2,5868.0,3547,4775.0,2396,0,0,1,0,0,0
10311.0,4299,1,5843.0,3714,5282.0,2615,0,0,0,0,0,1
6111.0,2965,2,8845.0,3004,2005.0,1342,0,0,0,0,1,0
10960.0,3777,2,10374.0,3777,2492.0,1620,1,1,1,0,0,0
3958.0,2359,0,4077.0,2359,2917.0,1667,1,1,0,0,0,1
7878.0,2956,2,9137.0,2956,1360.0,934,1,1,0,1,0,0
4263.0,2318,1,4375.0,2318,1772.0,1193,0,0,0,0,0,1
6603.0,3269,1,5522.0,3254,4053.0,2152,0,0,0,0,0,1
15115.0,5067,2,10892.0,4936,4747.0,2787,1,1,0,1,0,0
10345.0,3998,0,5354.0,3076,5457.0,2578,1,1,0,0,0,1
2812.0,1665,1,4011.0,1678,1438.0,908,0,0,0,0,0,1
4360.0,2318,2,4600.0,2317,1494.0,1043,0,0,0,0,1,0
6511.0,3319,2,5822.0,3318,4531.0,2517,1,1,0,0,1,0
5965.0,2587,2,8972.0,2635,1321.0,919,1,1,1,0,0,0
3092.0,2014,1,3909.0,2018,1837.0,1334,0,0,0,0,0,1
6305.0,3255,2,5738.0,3255,4387.0,2497,1,1,0,0,1,0
13191.0,4094,2,10653.0,4080,2086.0,1392,1,1,1,0,0,0
2055.0,1302,0,4156.0,1404,1206.0,743,1,1,0,0,0,1
11171.0,4285,0,5254.0,3095,5950.0,2783,0,0,0,0,0,1
2971.0,1827,1,3942.0,1831,1406.0,970,0,0,0,0,0,1
1097.0,840,0,3202.0,1157,617.0,491,1,1,0,0,0,1
6495.0,3145,2,5697.0,3145,4126.0,2199,0,0,1,0,0,0
13441.0,4866,2,10890.0,4835,5766.0,2953,0,0,0,0,1,0
13748.0,4475,2,10740.0,4435,2896.0,1864,1,1,0,1,0,0
2140.0,1415,0,3879.0,1466,1152.0,841,0,0,0,0,0,1
5218.0,2431,2,8905.0,2559,981.0,735,1,1,0,1,0,0
1439.0,1028,0,3480.0,1246,897.0,669,0,0,0,0,0,1
1438.0,1005,1,3900.0,1240,692.0,483,1,1,0,0,0,1
7170.0,3300,2,5815.0,3274,4416.0,2268,0,0,1,0,0,0
4338.0,2542,2,4536.0,2542,1464.0,1122,1,1,0,0,1,0
10858.0,3861,2,10356.0,3861,2405.0,1558,1,1,1,0,0,0
4114.0,2272,1,4320.0,2272,2487.0,1467,1,1,0,0,0,1
3358.0,1925,2,4228.0,1928,1140.0,906,0,0,0,0,1,0
1914.0,1232,1,4015.0,1339,1014.0,712,1,1,0,0,0,1
4598.0,2477,1,4613.0,2476,2810.0,1621,1,1,0,0,0,1
4515.0,2240,1,4554.0,2240,1692.0,1020,0,0,0,0,0,1
1507.0,1052,2,4157.0,1307,576.0,458,0,0,0,0,1,0
8530.0,3760,2,5926.0,3646,5865.0,2786,0,0,1,0,0,0
6330.0,2790,2,8956.0,2837,1342.0,876,1,1,0,1,0,0
2039.0,1366,2,4358.0,1500,1239.0,887,1,1,0,0,1,0
4698.0,2469,2,4783.0,2469,2863.0,1724,1,1,0,0,1,0
15326.0,4721,2,10765.0,4602,3564.0,2027,1,1,0,1,0,0
13808.0,4533,2,10780.0,4508,2558.0,1633,0,0,0,0,1,0
1421.0,1014,0,3460.0,1218,580.0,452,1,1,0,0,0,1
